source_id,source_type,access_tier,blocker,required_for_stage81a1d_pass
syn29992985,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29993096,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29993184,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29993312,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29994967,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995027,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995169,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995220,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995314,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995375,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995426,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995505,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995565,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995625,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995678,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995757,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995810,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995914,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29995965,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29996032,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29996925,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29996985,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997057,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997132,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997191,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997237,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997273,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997299,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997350,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997374,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997399,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997430,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997477,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997511,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997626,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997665,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997795,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997883,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29997952,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998048,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998214,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998330,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998390,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998468,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998544,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998631,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998809,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29998966,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999036,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999108,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999196,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999392,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999519,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999609,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999709,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999784,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999858,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29999964,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000053,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000161,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000226,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000306,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000364,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000440,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000578,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000658,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000725,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000782,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000829,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000872,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000946,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30000994,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001151,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001251,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001309,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001385,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001461,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001513,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001607,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001730,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001818,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001887,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30001947,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30002014,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30002541,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30003088,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004356,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004388,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004431,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004460,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004502,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004563,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004622,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004703,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004778,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004833,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn30004866,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
